Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
6.221094654010075,6.216967623454495,Tuesday,Yes,29.998671,56.98338802719856,1279.132942033848,6.714697529166416,On,On,25.09955519658369,64.11490514545564
5.606409718648473,1.6327383498017423,Friday,Yes,28.28369501098246,50.92439883115075,1752.9104428765736,2.455186313563008,On,Off,4.7748725097402875,81.7543465881771
1.0,0.0,Saturday,No,20.007565,35.7358763911077,1510.3183826427592,5.654116294565467,Off,On,5.0491995100588385,71.55122382634256
1.9114628980540684,19.447490300222434,Tuesday,Yes,24.432836466970414,51.69373965172325,1999.982252131635,5.281346431429202,On,Off,7.42501305241611,87.9102105403523
2.883632873546056,14.48222892339775,Tuesday,No,20.007565,51.959193075759316,1714.190066840806,5.250070288762254,Off,On,0.006642,62.43617386895457
3.6703175654885856,12.321195842790619,Wednesday,No,29.998671,44.16961682245864,1781.8604097397415,7.7879038822927384,Off,On,19.027472440721564,83.40600149620545
7.261197905390388,3.1668022613737152,Thursday,No,23.33038983860831,43.009407254145266,1655.2768581454488,2.7098384410935146,On,Off,1.521794503889708,73.02003950294183
1.0,15.004135938806247,Thursday,Yes,21.70405271883121,47.81789513233904,1152.807584655212,6.80985393687446,Off,Off,23.02281888853575,68.09982261342196
5.58351269859026,1.8897646065090674,Tuesday,No,28.871052164212678,48.218096905685954,1898.7707449752754,7.641994991459104,Off,On,5.649966187210634,77.12317510739722
12.0,3.667604541928503,Sunday,Yes,23.461986449337715,41.671236038929585,1853.6509270389456,3.3622548240822456,On,Off,22.1960817586859,82.82597071752475
4.5303625570452475,11.143363281952134,Thursday,Yes,20.007565,59.65297681550758,1486.0328349398176,0.05763919568306847,Off,On,0.709592579509299,54.23411023758472
1.5958748926255715,22.16345439714914,Wednesday,No,29.998671,37.75037544870359,1043.8597500638934,4.835402270790101,Off,On,5.599442716817464,84.73888365572017
2.3586389291249947,5.056254219918165,Tuesday,Yes,20.7078582120935,30.01597450346074,1490.4319197047394,1.6559241059672163,Off,Off,25.301842234593853,70.50176166742945
1.0,5.773931198467305,Sunday,No,28.670224127379285,43.245341075537844,1392.6783483601757,9.0,On,Off,27.60291070386337,93.71123275986452
11.773235236631292,17.273898651079623,Thursday,No,28.272387594180337,44.691704954223795,1626.9569597176774,2.7357754758834223,Off,Off,29.96532733777335,70.83950561837037
7.523252949696655,9.655710434500497,Wednesday,Yes,20.007565,46.461117571182754,1867.9545305180038,9.0,On,Off,22.079723422784394,66.03340700042847
3.5553456439525615,12.254750164465856,Wednesday,No,20.007565,59.27127953763188,1065.2889236322587,2.5271699487286883,Off,Off,2.903483410406854,74.33724918247017
12.0,1.0,Sunday,No,20.007565,35.802928117456844,1999.982252,6.0,Off,On,17.765248203861763,58.76201136237684
11.448379667362856,5.157626732085893,Monday,No,21.682151086690997,54.82406160635105,1773.9248689477267,6.193304555598033,Off,On,7.042818416333594,91.46215435185482
2.366234512557649,2.402065934886402,Thursday,No,22.480960989940275,38.31896572183287,1999.982252131635,6.538523632744632,On,Off,13.141489315962414,72.69814003265043
8.501290504356321,22.719489710521817,Tuesday,No,22.33072242387345,55.377970916722404,1000.5126606747408,9.0,Off,Off,3.8677834206890562,70.12235848684105
9.0,17.0,Friday,Yes,25.873206907113037,49.54526841252147,1118.9301079186496,1.0,On,Off,0.006642,63.96496917552981
8.019863195031238,15.129261085678461,Sunday,No,29.998671,38.38735580950783,1662.2335776545679,6.229005485038279,On,On,26.610490317658044,95.7558518264766
4.0,18.0,Thursday,Yes,25.24937105118055,57.35387662286644,1740.7263301999851,6.0,On,Off,3.1017573213647296,85.96707273175667
9.553796241157414,13.20644641819082,Monday,No,26.550603269437755,53.68079845676872,1552.1432725532375,4.952932887200886,Off,On,10.701271235716698,76.98221029419669
12.0,11.70233763932228,Tuesday,Yes,20.585646985670635,58.64875778628687,1416.8922813075521,7.899750607828292,Off,On,29.23241851127346,69.5586977535134
3.43861169398631,10.817334339896314,Monday,No,23.321763141727295,37.90163590862904,1377.6478227997534,4.330878737018651,On,On,11.453468805487606,56.96079712565396
1.0,9.548113064305614,Thursday,No,22.209990580232947,57.666411402152455,1570.613281216825,5.50818713340368,Off,On,17.653275970061454,68.53358103726013
10.0,21.0,Saturday,Yes,24.982842621977724,40.86743701661268,1899.854463461755,0.0,Off,On,10.82655017879652,83.30176063752583
1.0,4.905376868821563,Tuesday,Yes,26.41522036044533,50.25467663431213,1397.8926444028766,2.989027401316729,On,On,29.96532733777335,77.31068506843445
8.0,17.0,Tuesday,Yes,27.00535756157813,47.99462455996184,1181.964810160727,9.0,Off,On,20.09626158069672,70.53013479605042
2.517109074894674,11.297788779258443,Tuesday,Yes,24.15422303353784,34.544660713547245,1806.8977934538007,3.4181471345401517,Off,Off,4.6794388796867,80.64523567142109
10.0,21.0,Wednesday,Yes,29.12558108155477,42.01425460804897,1072.1066543974005,5.0,On,Off,0.006642,81.98052607421745
6.668511366796043,10.174153938245093,Thursday,Yes,23.579408808733,59.969085,1340.9924014263017,0.7904175698764346,On,Off,12.404234758391658,94.56526865820955
10.81250917500429,17.576388677684285,Friday,No,29.998671,52.37624521803644,1560.8456309486148,0.0,Off,On,13.28363947962154,76.60215925275585
8.0,0.0,Friday,Yes,20.06795953795179,59.20306660690287,1260.2498689691322,3.0,Off,On,29.965327,62.13452070188016
6.0,15.0,Monday,No,24.0116105493321,40.8433964070315,1770.3025357892625,0.0,On,On,27.50662631386477,76.9037434862148
8.688894652027352,8.248749310974064,Thursday,No,21.63433703333916,43.85048368332977,1758.1289687799656,1.389113573991527,On,Off,13.772933305896295,77.52508780713995
6.0,15.0,Thursday,Yes,22.437330673180305,47.187253218625,1922.0385512449188,3.0,Off,Off,23.58249878383437,87.71428885390831
4.523051440287285,6.652018694505117,Monday,No,27.412921423744844,41.55187646362791,1586.2209972407443,6.325667796151813,Off,Off,0.006642,81.37105175344112
1.0736333065392676,3.1812928718645406,Monday,No,22.74887446342076,48.630707279769,1349.2934254197692,3.4446508660164934,Off,Off,16.250773031318243,69.25896867549916
5.458076386215513,15.12965724681043,Friday,Yes,22.280055492542076,59.969085,1813.1732760197297,7.8135015205847305,Off,On,21.24265869856117,78.47978273634907
4.155493902888943,22.91702265427624,Thursday,No,29.068831974158584,50.627096096861344,1414.215540651435,1.1583145183703483,On,On,8.886102977256417,94.7390847410307
10.3507177985904,15.079562994047972,Sunday,Yes,21.819844308876743,52.62061030340741,1254.7267582988322,2.6746881199495647,On,On,19.701902017951756,65.35832377890095
8.0,11.0,Wednesday,No,25.616129008131303,48.20244268875084,1239.5471167498454,0.0,On,On,0.9685438353382718,83.75708076521501
12.0,16.199647315243855,Tuesday,No,29.009161646670265,30.01597450346074,1740.7835348854794,7.067106498722121,Off,Off,29.96532733777335,87.59166379354065
2.711628278790837,12.582135079526978,Wednesday,Yes,26.592884612843484,55.94752625426171,1049.4076731065143,1.8029492346912666,Off,Off,10.167888943257918,66.64592376508591
4.76746641426676,23.0,Tuesday,No,20.304483403913206,46.69384525651714,1476.10150405548,9.0,Off,On,29.68475676696562,78.14217681996196
12.0,15.927726781104793,Wednesday,No,22.54533849343368,49.273639731693585,1790.662995436869,5.296072868636347,Off,On,3.1744487111930266,66.54324481452132
7.623847262786711,9.618854256511613,Friday,No,27.26835289994387,38.756653029350346,1780.7808012772298,5.965190051496843,Off,On,10.078003663876883,73.07166995503428
9.480283064724528,6.141473712034337,Thursday,No,25.977986537577333,52.41716278647863,1924.4285600714732,3.908820571094623,Off,On,29.76426251745639,79.57386693101166
3.2740294071075438,7.224337823391856,Friday,No,21.051380714290055,49.592791493311225,1714.4719263584343,3.2205482348399066,Off,On,29.96532733777335,81.48435076658586
12.0,6.1717550808438295,Sunday,Yes,20.007565,40.24601188710716,1619.7669850276432,8.311411452815591,On,On,20.005969806261295,70.35103408428577
9.00240418041512,21.681407283907085,Wednesday,No,21.97945001835276,30.01597450346074,1679.9698675327322,3.438681400344603,On,On,9.168103058904833,70.5546519413366
6.0,16.0,Wednesday,No,26.84961197302086,56.03328631005369,1764.025992149384,4.0,On,On,20.982889210299447,78.6857273919585
8.539325100373727,10.42268965908801,Saturday,Yes,28.17658505183381,49.20542851861566,1786.9414310757031,4.858929193708083,Off,On,0.7650727308072494,78.18849392355753
1.2061918344556004,10.360726973633213,Wednesday,Yes,24.28702239339177,55.16330899377468,1738.8902194250875,6.513967776932302,On,Off,12.715476156185213,66.1655685222756
6.0,19.0,Monday,No,20.007565,45.24774913148384,1758.391284557698,2.0,On,On,28.241147344018557,67.57976976965651
5.277736566082012,3.2327495164875755,Thursday,Yes,23.813567217048256,33.28767021816342,1459.2156192957686,7.526779242367423,Off,Off,13.087248200377708,79.92956842546438
5.0,16.0,Friday,Yes,21.622380528058983,50.07322537845331,1137.8661448803416,3.0,Off,Off,5.382285199584375,71.68613113811514
6.983031053925321,14.634404437549208,Tuesday,Yes,25.80293693297214,41.25380061350173,1094.7283877365658,2.6105953088618836,Off,On,12.900189573978873,73.220284343261
9.302941039263716,17.29498248247852,Thursday,Yes,23.538772887687863,35.44233727463568,1999.982252131635,0.9482918008831271,Off,On,19.351664219251855,63.578075316395726
11.757213490169711,20.91026879052377,Friday,No,26.506343856271137,55.263474150319894,1491.6111798569245,0.8440460033527837,Off,On,23.8823554400049,75.27221985739118
6.763626817626952,11.756775863073642,Thursday,No,21.111697385755303,41.907378073570925,1074.477413068351,0.0,On,On,17.597256522878318,81.14666893087796
1.0,21.4087457821556,Thursday,No,26.20082404985396,43.50678438008109,1534.815197902762,4.65742091009401,Off,Off,5.892340815627512,72.73875574716924
10.700419750005429,18.841914459751308,Sunday,No,26.55119807873967,48.040908047484244,1999.982252131635,0.48742095224006554,Off,Off,8.527523836835574,87.20139177677537
6.46331767486605,5.413412826863827,Friday,No,26.68647119137922,30.01597450346074,1208.2198878252666,7.794908361792013,Off,On,7.870399931361073,69.9573509410473
8.257276077075502,12.478113841424031,Wednesday,Yes,24.010065582363815,42.32394924096054,1960.9804859875212,4.36610304238614,On,Off,29.96532733777335,75.91400160021901
11.114980895402486,7.2254669639119085,Tuesday,No,27.39858559733752,56.34748629348262,1892.3431484851326,0.0,On,On,17.68661116219413,91.05396055662644
6.0,9.0,Friday,Yes,24.2161430436807,51.38496900660843,1827.640353136948,7.0,Off,Off,24.745235584689027,77.31776318115897
7.912710704938045,16.54050488566917,Sunday,No,28.75213796949965,30.01597450346074,1070.9993084616199,0.8682246327172092,On,Off,29.02122306363047,77.66528675005611
5.71311610725459,13.72216940140083,Thursday,No,20.44512836572109,31.230252367371413,1646.310127202333,8.167884980774453,Off,On,23.477100531299612,73.49693809684118
11.0,6.0,Friday,No,28.506718182405827,41.517877850836335,1168.4103898309304,2.0,On,Off,22.877317356797256,72.48952599627646
12.0,18.976029689424514,Wednesday,No,21.13285614838776,57.367593498605,1123.7796196368722,3.580002039683716,Off,On,1.99990231787539,58.29329096985598
10.0,20.0,Wednesday,No,20.147833671854084,57.293325093171205,1047.1454319267757,4.0,Off,On,0.006642,64.95089380325118
8.0,9.0,Friday,Yes,20.007565,54.15379812416838,1600.5699748833608,1.0,On,On,12.851753872883108,65.59552703731049
1.0,21.293206946682247,Sunday,No,22.63401180591023,59.969085,1833.2883948826911,2.871363597365608,On,On,23.466726889905733,67.90169919564637
1.0,16.422441347243367,Friday,Yes,26.973897373916763,46.659439384648614,1901.8315625811044,6.235416061943146,On,Off,12.26946121306502,80.16973707521814
10.70090772148954,10.896492038484672,Wednesday,Yes,20.007565,59.01015350496297,1892.5192864413827,6.004547628102778,Off,On,0.006642,68.7496533910839
10.51753263159538,4.349030549328768,Sunday,Yes,28.09756110118199,32.57288438003545,1167.3415175000248,9.0,Off,Off,17.004263679507563,71.93666349052108
11.0,9.0,Thursday,No,20.007565,58.303450870581074,1231.4323390511076,0.0,On,On,10.73459536381712,65.69456834472324
3.0809124982476894,13.681698466086601,Saturday,No,26.140871281774313,39.6389318627194,1266.7601760685334,7.338008507716753,On,On,0.5564196801901443,69.93839971148444
9.731693211020973,6.860538437143508,Monday,No,24.355526775439696,32.81449820650237,1775.3843270668297,2.3677321895913526,On,On,24.856839356191806,59.079844423716885
7.499912788272456,18.426006596822084,Wednesday,Yes,29.303527705826333,54.09096442233391,1999.982252131635,4.244266100462984,Off,On,7.289084634681529,80.91359896656445
5.0,21.0,Wednesday,Yes,25.277880486981275,49.17728700190368,1634.9928932099058,9.0,On,Off,10.074517449130246,76.45298973017502
1.0,11.933238666471746,Tuesday,No,29.509311156563314,45.404385075933966,1423.3596046940659,6.898929332278678,On,On,11.20366051765694,86.33537503288844
5.580241976183832,7.471278402257704,Sunday,No,21.585310104761703,43.174670021733945,1730.2916348453225,3.2061680136978117,Off,Off,15.144195923085887,79.3754801610373
8.133682539731954,7.768757278691362,Saturday,Yes,22.183598777348646,50.575725593318644,1578.919781393276,9.0,On,Off,11.901733761986378,82.79866244772244
4.5785932080670335,3.862045734651073,Tuesday,Yes,24.23690235064905,48.25965851229883,1503.0987625711743,7.1135371678565695,Off,Off,20.033840438937926,65.636692960052
7.375536422650198,21.514419315199685,Wednesday,Yes,25.768920686522872,50.473582322853794,1297.392622258229,8.820441929247634,Off,Off,26.754315791549363,81.90574516320986
5.830790633490757,4.876895565620183,Wednesday,Yes,20.510645469392628,56.17684272637506,1301.8748532836094,5.279422552579237,On,On,5.078343643302176,56.50863875767926
4.814993340870537,21.628999876692205,Monday,Yes,21.37880480204974,52.98659837288584,1399.860165109227,3.3586078485939863,On,On,13.80720633660098,76.71221717672748
2.2949785271834404,11.452109667692937,Tuesday,Yes,26.359373748019003,43.897115518956,1796.018235366049,7.9446085642419355,On,On,2.3296144830833576,91.45794176112233
9.0,16.0,Thursday,Yes,24.98843524822555,50.6582589484194,1301.3136272358693,0.0,On,On,6.6669652670850095,81.97162206006102
6.334026433976141,21.44220171813735,Wednesday,No,21.629379340817998,42.03986052934316,1847.832746353214,2.1570028467362627,Off,Off,2.4376790212244863,78.50943674918337
12.0,23.0,Friday,Yes,21.398692580405555,45.757135773292276,1060.334227251895,6.603826131187443,On,Off,22.71430171883586,68.28998573447107
6.799977801790072,7.020844344822523,Wednesday,Yes,28.895101711303823,45.691268728678764,1294.7641017347505,9.0,On,On,21.937046706266983,66.26840868777242
4.244056791465407,15.877370337199924,Saturday,No,20.007565,41.10388152143207,1493.0440706010359,5.395877454126196,Off,Off,13.038384474040749,73.58960025466317
6.354507829397092,15.761229386796057,Wednesday,Yes,26.616721623240352,44.411088800183926,1251.402525533957,2.1529584985867847,Off,Off,0.006642,94.39964051210511
9.28926962353711,0.07387970780245467,Monday,No,24.453338231984848,58.51647714828385,1168.226007314981,6.052628008265194,Off,Off,8.135781659207082,65.07406711154286
8.718039436215392,16.07506815659728,Friday,No,21.72721521308348,44.43463218865577,1638.3066424100598,4.538561968096391,On,Off,14.911556838981607,74.45521497145738
1.7373109135349507,5.571999901987258,Thursday,No,23.04489472063742,46.0009295381881,1489.6002733616504,7.3147460958621515,On,Off,6.734960084902436,69.26734813779595
7.731392698201143,4.6338476672544155,Monday,No,25.067849859719253,49.356212360803134,1466.9526775744632,6.665319757052522,Off,Off,29.96532733777335,67.93174419497858
1.0,23.0,Saturday,No,25.303380234064704,30.01597450346074,1191.3037517233324,2.788374073528069,On,Off,16.290654789674175,85.92099683394875
11.74695158206518,16.33946273509783,Monday,Yes,21.954074755317343,30.726196254575054,1667.224599367712,4.534015021695386,On,On,24.094553562042076,75.902259860343
2.740650577310329,10.923618540975072,Thursday,Yes,25.228083249013288,36.88934417790043,1397.084699003825,1.2796739050828878,Off,Off,12.130476757002587,80.60210855796181
3.1484588236000084,11.091431085669846,Tuesday,Yes,27.84424856020383,43.267739467278396,1656.5936500737516,0.0,Off,On,12.989576640082277,70.02946001967392
5.4256411178828206,2.699402102701562,Friday,No,27.030657819803686,47.84903743484895,1958.2686014638136,8.085876967812187,Off,Off,10.940908244740545,76.64306705607805
7.5741705551084575,21.633663266287464,Monday,No,27.839048218968124,59.969085,1703.5776091810194,7.512603476310354,Off,Off,26.42558242094764,79.92582287991775
6.2663490980256435,19.80207313731687,Wednesday,Yes,25.43246270738954,55.43469235239139,1786.0227831415698,8.701491727904347,On,Off,11.767988072447677,80.25913876192593
10.610572888668765,14.024765835680348,Tuesday,No,24.317377922821496,46.079517408483866,1327.5043705330022,7.174248446166657,On,On,29.96532733777335,86.24704205359366
8.434272850033299,15.907340378928408,Sunday,Yes,25.058431698344624,58.71591243510024,1171.3578411101669,1.989016468342716,Off,On,0.006642,72.04128974039357
8.119411433866865,6.502723957304803,Friday,No,28.218056615450912,55.282207744145246,1562.9214850059882,5.089109579081346,On,On,3.495442955052385,73.28503947955323
4.330661500690568,14.721851497011391,Wednesday,Yes,25.676889139096517,52.23827927512993,1162.8213715623817,0.0,On,On,0.006642,66.28500373825186
6.715696200037919,6.160983275293295,Friday,Yes,20.164927112059747,35.58645862109228,1280.6132840430098,2.3888516302847425,Off,Off,29.96532733777335,59.86386691516125
11.285885159301596,1.717292349609532,Monday,Yes,25.78002637793021,50.329528818859195,1024.1550059294989,8.458902842925607,Off,Off,2.584025283520035,82.73653080507023
4.0,2.0,Saturday,No,26.526010177997883,31.42123267721872,1117.8489898001678,1.0,Off,Off,15.54816979124221,79.083945686812
4.182464448490951,5.307055513779301,Tuesday,Yes,24.470993977120145,37.41557528264842,1000.5126606747408,1.3093840224034943,On,Off,10.576430483638969,77.67283602391167
4.902700413528411,13.683668768307367,Sunday,No,21.121060897772306,46.652997212147355,1084.061077642378,1.852486820510289,On,Off,16.52190846166919,72.33485623010587
10.076476542691728,15.407185738820006,Thursday,Yes,22.766162742708964,48.13112562798456,1939.6154046485735,6.4818525291946125,On,On,14.049377921126357,72.98966985455449
12.0,23.0,Friday,Yes,21.23377298060661,51.485566296791184,1609.630928050055,5.0,On,On,6.04898524750895,75.0808644891362
12.0,8.654609546394196,Sunday,Yes,27.45001232088243,36.14584844115203,1638.4009143884036,2.22701465779794,On,Off,14.209820436312988,88.17902316819522
12.0,15.192726577660059,Monday,Yes,26.339904649974304,48.394206581550826,1217.2692011402128,0.0,Off,On,0.4120085376484868,53.263278
6.171115320366295,23.0,Thursday,No,28.9104354558121,50.11088802579188,1744.9717202370239,6.500909537807085,Off,Off,13.889737187012761,85.68002601321875
5.012210029045393,7.138929151804328,Sunday,No,20.791028918729953,45.2995404961098,1055.2139914323268,6.603399207657321,On,On,17.43104134404707,75.95423007160217
2.5388532780510156,22.357951071199945,Monday,No,26.14368355547328,51.53679417545357,1799.4962053134868,4.1847098927289945,On,On,0.006642,75.78284860411378
4.677156467188563,9.278404618378016,Thursday,Yes,25.148163011740525,52.284076981439725,1214.9935824978047,6.0017997934789395,Off,Off,21.788764332493358,80.93454257386277
9.614839221583287,6.469985009090327,Saturday,No,22.773889570740614,49.796765570365146,1000.5126606747408,7.678374663141054,On,On,24.244897133761846,60.406608625413035
8.637832604621073,22.300999238754503,Saturday,No,24.56947576209858,46.61111830940796,1868.1144491254097,7.511045687508031,On,Off,20.443400247535845,71.52313553001568
10.210968793139626,20.39597538037071,Sunday,Yes,25.02902770010249,38.695499037699015,1196.0316704782804,2.038495768307629,Off,On,3.824884184444057,65.44547363859053
3.5579118665257163,23.0,Friday,Yes,26.36168198039301,40.98707567632491,1125.888602084424,7.837509088773185,On,On,1.2146555445990588,92.27943192464477
4.4768164677701705,18.629849350853224,Friday,Yes,28.18062199611914,48.643027733274444,1960.7300853526722,0.13848939163015617,Off,On,12.865801476698476,76.32206540502126
10.85469247004299,8.149872399345293,Tuesday,No,22.882208841484665,38.90231627555842,1777.7399718488705,8.292138952011744,On,Off,29.96532733777335,75.94842911780455
5.847441927350564,16.44988602415521,Tuesday,No,29.998671,43.31478392597529,1607.5265197341025,5.364128471001378,On,Off,29.87513083013746,68.13573027483451
1.0,8.930251949607998,Tuesday,No,20.240037139844354,34.87211434525071,1956.2034794326635,1.2408346952557991,On,On,13.51019899109125,67.99757211380609
9.0,16.0,Saturday,Yes,22.73225374129482,38.07317228822769,1582.1181257329738,2.0,Off,Off,8.368059466996009,69.89410640627483
12.0,16.21656862594851,Saturday,No,29.998671,40.06692756988453,1735.7255594126887,3.4388250126683393,On,On,0.8359840637008986,67.14632325053971
8.0,16.0,Monday,No,24.15198001198057,46.61620292447262,1408.6862971983855,5.0,Off,Off,27.95650564411434,81.5283521495298
11.620813079198346,9.194037969415334,Saturday,Yes,23.51629842238395,49.074151762122725,1778.6012884444237,4.492587204047306,On,Off,17.827062790877726,65.60087169748381
11.0,8.0,Friday,No,28.459392703667856,48.5008939253813,1682.5704211702048,6.0,Off,On,10.60937379847106,92.2804808653396
2.1504681653410826,13.891453419583106,Sunday,No,29.998671,30.01597450346074,1999.982252131635,3.272129105508618,Off,Off,16.149863371409438,83.55711488090633
10.0,21.0,Sunday,No,29.74805619818833,48.90343446547304,1543.641341920498,4.0,Off,Off,29.965327,74.69754426764139
10.8093017526407,10.549733596171427,Monday,Yes,20.27450380403777,46.26026664626399,1386.7787938776937,8.616159695181393,Off,Off,6.952477499112511,67.59495982231539
6.6542707684372,22.317967914558324,Wednesday,Yes,26.567910787136167,46.3498039389552,1068.7606037520386,5.069526800363581,Off,Off,20.69611717354807,55.29718670637979
7.0,3.0,Sunday,Yes,29.918596523258728,49.73275844516956,1999.982252,3.0,Off,Off,16.48020057613968,97.97098126231587
5.0,18.0,Thursday,Yes,25.61755158195747,32.64489241389399,1947.35507153714,3.0,Off,Off,26.67492910929537,79.10906136147776
6.410314768432163,16.9248497227129,Wednesday,Yes,23.18245493850597,30.01597450346074,1247.6926927336947,7.441352500998477,On,On,0.006642,87.75931198059327
5.961771238631873,5.485444319510698,Friday,Yes,23.006220009173788,33.19091548276446,1999.982252131635,7.237863330118566,On,Off,15.221310832945518,78.52417221805247
11.646274293685305,4.139261785882172,Sunday,No,22.731628135214155,52.584778664039476,1608.785581820851,2.5449267176464003,Off,Off,19.303985345661445,66.96218051037835
8.21788746459215,10.483392861667735,Wednesday,No,26.52888409191264,47.93680659050997,1771.372422491657,9.0,On,On,29.96532733777335,90.48837163720559
5.0,8.0,Thursday,No,29.998671,59.41554884640692,1972.523780150215,0.0,Off,Off,18.39098996785781,85.56073141174139
1.5639011635939877,7.15106811278384,Monday,Yes,21.44313731693124,46.47579774418856,1592.4156180424554,5.430125077890566,Off,On,17.87855552929787,66.74711409291517
2.3636431005166174,23.0,Sunday,Yes,25.592898041081586,46.52886853173048,1633.6773306691732,7.422359489794824,Off,On,26.628534888788778,63.018284920103696
11.706872954573116,0.7764029386847922,Monday,Yes,25.91024754778681,56.550911136106514,1999.982252131635,2.044579934943015,On,Off,1.2356037189601605,68.36685206911184
6.2823330040652845,9.397442156291522,Thursday,No,25.76988330550602,47.96312061549278,1280.2564169202597,7.662329243307722,On,On,7.654230622237518,77.54101672549854
7.8034928441088915,11.300428437950856,Thursday,No,23.22283602147364,44.33126435024952,1143.1720480428355,0.0,On,Off,29.734622529343575,66.55289371449382
1.0,18.0,Thursday,No,24.49606284096336,59.55584185557464,1783.052711929045,5.0,On,Off,22.66624404831122,68.19559790535749
11.863171311507365,18.126611290466865,Sunday,No,26.0703689628839,34.688075538720824,1456.210635954906,5.533960380196488,Off,Off,0.5416195532305741,72.387339544657
12.0,3.0,Friday,Yes,20.007565,42.00943848609223,1416.5641623299225,2.0,Off,Off,18.20191615819922,64.00463363198737
11.643859492580038,4.233165958449638,Monday,Yes,24.870752888701126,49.30768013113239,1350.5162381566613,4.105507287068169,On,On,16.61977435194495,69.77067971772419
1.7303010187503989,12.701000069113492,Thursday,No,25.074448858882022,51.11620999471597,1657.8895965320955,4.994458897111949,On,Off,25.166218281472943,71.76737417417982
1.0,18.579539703470594,Wednesday,No,29.87723833234483,37.65788257984882,1477.061858807141,0.5728808707434441,Off,On,22.660442045904517,85.29859577452207
11.31652915892844,4.963531014035702,Monday,Yes,29.998671,51.381692717974204,1511.5505093037327,1.2163031182093313,Off,Off,0.10615540858012906,99.20112
9.072011787870958,15.056779143774206,Thursday,No,29.998671,42.86640401654859,1188.723740203141,2.131104081979483,On,On,16.123129103832213,84.29681526678826
7.339876922731483,21.098793652773214,Wednesday,No,24.63567802743133,53.90813722981742,1420.8139231119674,7.069085703794173,On,On,23.198866132979884,75.49480111704901
8.0,12.0,Thursday,No,26.49255570753714,30.86030324225809,1000.512661,7.0,Off,Off,21.48906448308892,99.20112
10.15782167293619,13.946666891008537,Sunday,No,26.477422038612936,30.73005458473396,1844.4729339865999,3.1119418768882707,Off,Off,11.2992997886746,70.76128561616473
5.26111834586384,20.806296478157055,Friday,No,20.055247801718785,50.44270191944107,1100.721591272382,0.0,Off,Off,21.018971636743302,68.7424628826894
9.0,4.0,Friday,No,23.207591054599447,59.969085,1263.615414051671,4.0,On,On,10.618498907698648,74.35381869412483
8.0,21.0,Monday,Yes,23.367951840227533,49.27632363912746,1933.481841457228,5.0,On,On,11.622807257616271,79.52635624671689
5.0,16.0,Tuesday,No,25.051685252431728,33.20418965785754,1640.2347607638942,5.0,On,Off,27.90212569417365,75.6796889225292
11.0,18.0,Monday,No,26.772464271502425,31.436459830619334,1999.982252,6.0,On,On,1.0743623528586903,69.62820114473332
6.537159077973118,21.156151941933015,Saturday,No,23.74390076977122,50.36440138704982,1510.5812482953918,9.0,On,On,5.7616862426713755,74.18791736936033
3.0,14.0,Thursday,No,29.998671,50.1738683582195,1475.3105711271455,1.0,Off,Off,24.097811938677147,94.37210094313328
6.56651096352172,23.0,Monday,No,27.13433843736871,47.052370347498005,1911.7859449755492,8.683408191915426,Off,Off,28.849349148286137,89.80311027168203
3.0,4.0,Friday,No,20.007565,46.98457018974565,1673.180064221669,0.0,Off,On,14.58125127484009,65.8015723411102
5.447516981619346,15.135487850021512,Wednesday,Yes,25.146855953981422,54.87886480796749,1047.4100838121735,2.6139284648062855,On,Off,8.234786200305756,79.7234887959851
7.867336348170646,6.0291109731092805,Monday,No,21.45267150720142,41.63078462252922,1589.5338935949285,0.0,Off,On,7.4399446842968775,63.077190745658754
5.79605410337411,18.07031656617557,Saturday,Yes,29.998671,33.63969461554651,1129.9914399858958,6.559383830685832,Off,On,17.805625138425732,70.96187506910174
5.194078218820737,13.066431092361642,Monday,No,22.994097699947005,48.223641213918484,1358.5029122728004,7.540724761224817,Off,On,6.54802298939634,53.263278
7.0,12.0,Tuesday,No,22.951577603869406,54.482172359514166,1885.0871568092364,2.0,Off,Off,11.493758522208486,72.59146015407381
6.806236441938367,0.9480024370003038,Tuesday,No,26.919246931951395,30.01597450346074,1389.4884035760028,8.52346544141601,On,Off,0.006642,77.96019705030565
11.64902372716681,6.980342307904096,Thursday,No,20.007565,34.315602034681795,1453.8212053638688,6.09079397582145,On,On,1.2088102099497278,62.35846859233686
8.880057019882898,0.13665611026591407,Thursday,No,23.79376349772895,55.519429059686495,1336.9517708198237,5.568051685073719,On,Off,29.12722198359842,73.64247361304035
8.0,17.0,Monday,No,20.34095754508568,48.76286868008487,1928.9019265407812,0.0,On,Off,24.752857336848383,65.58781688686878
3.1879152896359026,21.977358772797924,Tuesday,No,24.170349370595787,59.75227774266825,1999.982252131635,7.689341129474037,On,Off,10.953289975156034,72.61630983929963
11.0,0.0,Monday,Yes,20.007565,57.82362600905235,1960.5637497025932,5.0,On,Off,19.22808719802098,70.02112483694307
6.0,0.0,Saturday,No,26.40436306466055,52.19183894987415,1512.0389539866292,3.0,Off,On,6.506985564132537,77.28334204314955
6.380916727137756,9.561129933088443,Thursday,Yes,20.007565,49.9656538404366,1281.9913015543377,8.618966083642583,On,On,14.358398509207172,61.906613310592405
